Trade_ID,Date,Time,Instrument,Setup_Type,Session,Risk_Reward_Ratio,Risk_Amount,Win_Loss,PnL,Balance,Peak_Balance,Drawdown_Pct,Cumulative_PnL,Trade_Number,Win_Binary,Day_of_Week,Month,Year,Quarter,Hour,Streak,Longest_Win_Streak_20,Longest_Loss_Streak_20,Streak_Momentum,Trades_Since_Last_Win,Trades_Since_Last_Loss,MA_PnL_5,MA_Balance_5,MA_PnL_10,MA_Balance_10,MA_PnL_20,MA_Balance_20,MA_PnL_50,MA_Balance_50,PnL_Velocity_5,Balance_Momentum_10,PnL_Acceleration,PnL_Volatility_10,PnL_Volatility_20,PnL_Volatility_50,CV_20,Drawdown_Dollar,Recovery_Rate,MAE_Proxy,Risk_Adjusted_Return_20,Trades_Per_Day,DateTime,Hours_Since_Last_Trade,Potential_Revenge_Trade,Risk_Change_Pct,Risk_Escalation,Same_Session_As_Prev,Setup_Changes_10,Hour_Sin,Hour_Cos,DayOfWeek_Num,DayOfWeek_Sin,DayOfWeek_Cos,Month_Num,Month_Sin,Month_Cos,Is_Monday,Is_Friday,Days_In_Month,Day_Of_Month,Is_Month_End,Is_Month_Start,Win_Rate_10,Win_Rate_20,Win_Rate_50,Profit_Factor_20,Profit_Factor_50,Avg_Win_Loss_Ratio_20,Expectancy_20,Performance_Percentile
297,2024-10-10,01:20,GBP/USD,Swing,Sydney,3.0,86.12,Win,258.36,26702.92,26702.92,0.0,16702.960000000003,297,1,Thursday,October,2024,4,1,3,4,4,775.08,0,3,128.57399999999996,26320.112,41.545000000000016,26286.909999999996,73.476,26091.091500000002,79.642,24811.7062,35.146,1.5804107432171977,92.28999999999905,158.55429453870573,168.21025907132454,162.14465158226682,2.2893224872247337,0.0,0.0,86.12,0.436810456185343,1,2024-10-10 01:20:00,31.8,0,-22.211182368349736,0,0,9.0,0.25881904510252074,0.9659258262890683,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,0,0,31,10,0,0,50.0,55.00000000000001,57.99999999999999,2.6654238018064986,2.9442423650611524,2.180801292387135,73.476,87.0
298,2024-10-14,22:16,USD/CAD,Reversal,Sydney,3.0,115.8,Loss,-115.8,26587.13,26702.92,0.43,16587.160000000003,298,0,Monday,October,2024,4,22,-1,4,4,115.8,1,0,88.88799999999995,26409.002,12.848000000000019,26299.759,71.846,26162.9375,72.2114,24883.917400000002,-1.0060000000000002,0.485625867391537,-374.15999999999985,158.45602585224987,169.9572749840383,162.42319469691213,2.3655774153611655,115.78999999999724,-1.0000863632438273,115.8,0.4227297713895889,2,2024-10-14 22:16:00,116.93333333333334,0,34.463539247561535,0,1,9.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,14,0,0,40.0,55.00000000000001,56.00000000000001,2.5704558619408284,2.6685089766399406,2.1031002506788594,71.846,5.0
299,2024-10-14,06:34,NAS100,Scalping,Tokyo,2.0,85.01,Win,170.01,26757.14,26757.14,0.0,16757.170000000002,299,1,Monday,October,2024,4,6,1,4,4,170.01,0,1,145.04399999999995,26554.048,40.52000000000002,26340.281,72.27700000000002,26235.214500000002,72.3462,24956.263199999998,-15.314000000000004,1.537724765406101,285.8099999999977,159.4167118661723,170.20705020032145,162.50308653759444,2.3549268813083195,0.0,0.0,85.01,0.4246416344971327,2,2024-10-14 06:34:00,-15.7,1,-26.588946459412778,0,0,9.0,1.0,6.123233995736766e-17,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,14,0,0,50.0,55.00000000000001,56.00000000000001,2.5798769358558205,2.671623651193419,2.1108084020638533,72.27700000000002,70.0
300,2024-10-16,02:42,USD/JPY,News Trading,Sydney,3.0,117.66,Win,352.99,27110.13,27110.13,0.0,17110.160000000003,300,1,Wednesday,October,2024,4,2,2,4,4,705.98,0,2,166.32599999999996,26720.376,86.66600000000003,26426.949,71.93750000000001,26307.152000000002,81.4944,25037.757400000002,37.384,3.3024621381716246,182.9800000000032,177.28449823815825,169.60912757448804,165.20152062550636,2.357728967151875,0.0,0.0,117.66,0.4241369614286052,1,2024-10-16 02:42:00,44.13333333333333,0,38.40724620632865,0,0,9.0,0.49999999999999994,0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,0,0,31,16,0,0,60.0,55.00000000000001,57.99999999999999,2.572455927516749,2.9784708161570843,2.104736667968249,71.93750000000001,99.4
301,2024-10-21,19:52,SPX500,Scalping,New York,2.0,113.7,Win,227.4,27337.53,27337.53,0.0,17337.560000000005,301,1,Monday,October,2024,4,19,3,4,4,682.2,0,3,178.59199999999993,26898.97,118.30300000000003,26545.254000000004,88.33350000000002,26395.485999999997,87.89,25125.647199999996,-6.192000000000002,4.523316846674064,-125.59000000000015,170.56025211376502,167.9016457483369,164.5213546464224,1.9007697617363386,0.0,0.0,113.7,0.5261026454285066,2,2024-10-21 19:52:00,137.16666666666666,0,-3.365629780724111,0,0,9.0,-0.9659258262890684,0.2588190451025203,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,21,0,0,70.0,60.0,60.0,3.1691570998833565,3.2339425056553894,2.112771399922238,88.33350000000002,78.2
302,2024-10-21,00:36,EUR/USD,Breakout,Sydney,3.0,90.59,Win,271.76,27609.29,27609.29,0.0,17609.320000000003,302,1,Monday,October,2024,4,0,4,4,4,1087.04,0,4,181.27199999999993,27080.244,154.92300000000003,26700.178000000004,91.74750000000002,26487.234000000004,88.40180000000001,25214.0488,77.512,5.944884986790133,44.359999999996944,158.70882465487952,171.03119856591883,165.06270003120588,1.8641510511558221,0.0,0.0,90.59,0.5364372159541331,2,2024-10-21 00:36:00,-19.266666666666666,0,-20.32541776605101,0,0,9.0,0.0,1.0,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,21,0,0,80.0,60.0,60.0,3.2529928172386273,3.2469511730168006,2.1686618781590847,91.74750000000002,90.0
303,2024-10-23,13:41,EUR/USD,News Trading,London,2.5,115.56,Loss,-115.56,27493.73,27609.29,0.42,17493.760000000002,303,0,Wednesday,October,2024,4,13,-1,4,4,115.56,1,0,181.31999999999994,27261.564000000002,135.104,26835.283000000003,71.22200000000001,26558.4565,88.3442,25302.3926,-57.114,5.1679858377182475,-387.3199999999997,179.72301745865613,169.99086156862114,165.13478797748027,2.3867746141448025,115.56000000000131,-0.9999999999999887,115.56,0.41897546340306907,1,2024-10-23 13:41:00,61.083333333333336,0,27.56374875814107,0,0,10.0,-0.2588190451025208,-0.9659258262890683,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,0,0,31,23,0,0,70.0,55.00000000000001,60.0,2.5316394447371535,3.242204433435024,2.071341363875853,71.22200000000001,5.2
304,2024-10-25,09:03,AUD/USD,Range Trading,Overlap-Asia-EU,2.5,91.9,Win,229.74,27723.48,27723.48,0.0,17723.500000000004,304,1,Friday,October,2024,4,9,1,4,4,229.74,0,1,193.26599999999993,27454.832000000002,169.15500000000003,27004.440000000002,72.933,26631.390499999998,88.8518,25391.2442,-24.65,6.498063338418114,345.3000000000029,159.02847741136725,171.4735487381133,165.5371981957222,2.3511105910645838,0.0,0.0,91.9,0.4253309069341565,1,2024-10-25 09:03:00,43.36666666666667,0,-20.474212530287296,0,0,10.0,0.7071067811865476,-0.7071067811865475,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,0,1,31,25,0,0,80.0,55.00000000000001,60.0,2.568434748013462,3.255087485977371,2.1014466120110145,72.933,79.0
305,2024-10-28,05:09,EUR/GBP,Range Trading,Sydney,2.5,98.58,Win,246.44,27969.92,27969.92,0.0,17969.940000000002,305,1,Monday,October,2024,4,5,2,4,4,492.88,0,2,171.95599999999996,27626.789999999997,169.14100000000002,27173.583000000002,74.65700000000001,26706.048499999997,90.4464,25481.6904,3.8079999999999985,6.436557047227587,16.69999999999709,159.020909977273,173.110416424711,166.68255539344784,2.3187432715580716,0.0,0.0,98.58,0.4312680977950842,1,2024-10-28 05:09:00,68.1,0,7.268770402611535,0,0,9.0,0.9659258262890683,0.25881904510252074,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,1,0,31,28,0,0,80.0,55.00000000000001,60.0,2.6055096181761486,3.2955589508789207,2.131780596689576,74.65700000000001,84.2
306,2024-10-29,10:23,USD/CAD,Swing,Overlap-Asia-EU,2.0,119.01,Win,238.03,28207.95,28207.95,0.0,18207.97,306,1,Tuesday,October,2024,4,10,3,4,4,714.09,0,3,174.08199999999994,27800.874,176.33700000000002,27349.922000000002,91.59400000000001,26797.6435,92.8498,25574.54,-6.745999999999998,6.6682523740232424,-8.409999999999854,160.48789757417143,171.61416673824797,167.94746726635591,1.8736398316292329,0.0,0.0,119.01,0.5337205065343028,1,2024-10-29 10:23:00,29.233333333333334,0,20.724284844796117,0,0,9.0,0.49999999999999994,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,0,0,31,29,1,0,80.0,60.0,60.0,3.2089473049559873,3.356558021959056,2.1392982033039916,91.59400000000001,81.39999999999999
307,2024-11-01,16:28,GBP/USD,News Trading,Overlap-EU-US,2.0,89.67,Win,179.34,28387.29,28387.29,0.0,18387.31,307,1,Friday,November,2024,4,16,4,4,4,717.36,0,4,155.59799999999996,27956.474,168.435,27518.359000000004,104.99000000000001,26902.634500000004,94.51939999999999,25669.0594,58.98,6.307812029545845,-58.68999999999869,157.92548061594664,167.21002491351695,168.39235958005574,1.592628106615077,0.0,0.0,89.67,0.6278929750432255,1,2024-11-01 16:28:00,78.08333333333333,0,-24.65339047138896,0,0,9.0,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,11,-0.5000000000000004,0.8660254037844384,0,1,30,1,0,1,80.0,65.0,60.0,3.8348093746624903,3.3989330111724185,2.064897355587495,104.99000000000001,71.6
308,2024-11-04,07:39,GBP/USD,Reversal,Tokyo,1.0,91.61,Loss,-91.61,28295.68,28387.29,0.32,18295.7,308,0,Monday,November,2024,4,7,-1,4,4,91.61,1,0,160.38799999999995,28116.864,170.854,27689.214,91.851,26994.4865,90.8322,25759.891600000003,-64.27000000000001,6.42622953286045,-270.9500000000007,153.20265012213204,171.99200675735213,170.43788754671823,1.8725109879843673,91.61000000000058,-0.9999999999999937,91.61,0.53404226005447,1,2024-11-04 07:39:00,63.18333333333333,0,2.163488346158138,0,0,9.0,0.9659258262890683,-0.25881904510252063,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,4,0,0,80.0,60.0,57.99999999999999,3.2070813259164033,3.202911274519315,2.138054217277602,91.851,35.4
309,2024-11-05,13:12,USD/JPY,Reversal,London,2.0,117.35,Loss,-117.35,28178.33,28387.29,0.74,18178.350000000002,309,0,Tuesday,November,2024,4,13,-2,4,3,234.7,2,0,90.96999999999997,28207.833999999995,142.118,27831.333000000002,91.319,27085.807,90.1158,25850.007400000002,-72.758,5.311442104798947,-25.739999999997963,178.27654060164187,172.65369729148884,171.25050519919526,1.8906656587510686,208.95999999999913,-0.561590735068915,117.35,0.5289142452931512,1,2024-11-05 13:12:00,29.55,0,28.097369282829376,1,0,8.0,-0.2588190451025208,-0.9659258262890683,1,0.7818314824680298,0.6234898018587336,11,-0.5000000000000004,0.8660254037844384,0,0,30,5,0,0,70.0,60.0,57.99999999999999,3.16660142116564,3.148212600001907,2.1110676141104268,91.319,3.8
310,2024-11-07,05:01,NAS100,Range Trading,Sydney,2.5,99.95,Win,249.88,28428.21,28428.21,0.0,18428.230000000003,310,1,Thursday,November,2024,4,5,1,4,2,249.88,0,1,91.65799999999996,28299.492000000006,131.80700000000002,27963.141000000003,109.2365,27195.045000000002,90.21619999999999,25940.223599999998,2.3699999999999988,4.861946438471509,367.22999999999956,167.37356933584883,169.3923963146237,171.34452518173762,1.5506941023799161,0.0,0.0,99.95,0.6448725112614135,1,2024-11-07 05:01:00,39.81666666666667,0,-14.827439284192579,0,0,8.0,0.9659258262890683,0.25881904510252074,3,0.43388373911755823,-0.900968867902419,11,-0.5000000000000004,0.8660254037844384,0,0,30,7,0,0,70.0,65.0,57.99999999999999,3.9744452008168825,3.150605971031629,2.1400858773629365,109.2365,85.39999999999999
311,2024-11-11,02:22,NAS100,Range Trading,Sydney,2.5,118.67,Win,296.67,28724.88,28724.88,0.0,18724.9,311,1,Monday,November,2024,4,2,2,4,2,593.34,0,2,103.38599999999997,28402.878000000004,138.734,28101.876,128.51850000000002,27323.565000000002,98.18860000000001,26038.4122,23.466,5.07489155018761,46.789999999997235,173.1047079531794,167.58210626357715,171.49437631060468,1.3039531761075418,0.0,0.0,118.67,0.7668987033607457,1,2024-11-11 02:22:00,93.35,0,18.729364682341163,0,1,7.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,11,0,0,70.0,70.0,60.0,4.981797902498722,3.4602382348372096,2.135056243928024,128.51850000000002,94.39999999999999
312,2024-11-12,01:43,NZD/USD,Breakout,Sydney,2.5,103.9,Loss,-103.9,28620.97,28724.88,0.36,18621.0,312,0,Tuesday,November,2024,4,1,-1,4,2,103.9,1,0,46.73799999999995,28449.614,101.168,28203.044,128.0455,27451.610999999997,93.3492,26131.7612,-2.458000000000001,3.664273873033319,-400.5699999999997,181.58268914066545,168.25652037025276,173.74529920336067,1.31403696631473,103.90999999999985,-0.9999037628717173,103.9,0.7610135982738299,1,2024-11-12 01:43:00,23.35,0,-12.446279598887667,0,1,7.0,0.25881904510252074,0.9659258262890683,1,0.7818314824680298,0.6234898018587336,11,-0.5000000000000004,0.8660254037844384,0,0,30,12,0,0,60.0,70.0,57.99999999999999,4.909845951846593,3.2232246202504515,2.1042196936485396,128.0455,19.0
313,2024-11-14,15:56,NAS100,Trend Following,London,1.0,113.89,Win,113.89,28734.86,28734.86,0.0,18734.89,313,1,Thursday,November,2024,4,15,1,4,2,113.89,0,1,87.83799999999995,28537.45,124.11300000000001,28327.157,129.6085,27581.22,97.2772,26229.038399999998,46.248000000000005,4.514229244267698,217.79000000000087,164.882635030025,167.95736104502998,171.898642881941,1.2958822997336594,0.0,0.0,113.89,0.7716750203359737,1,2024-11-14 15:56:00,62.21666666666667,0,9.615014436958603,0,0,7.0,-0.7071067811865471,-0.7071067811865479,3,0.43388373911755823,-0.900968867902419,11,-0.5000000000000004,0.8660254037844384,0,0,30,14,0,0,70.0,70.0,60.0,4.957571871326279,3.411552382368982,2.124673659139834,129.6085,57.4
314,2024-11-18,08:36,USD/CAD,Scalping,Tokyo,2.5,94.64,Win,236.59,28971.46,28971.46,0.0,18971.48,314,1,Monday,November,2024,4,8,2,4,2,473.18,0,2,158.62599999999995,28696.076,124.79800000000003,28451.954999999998,146.97650000000002,27728.1975,104.069,26333.1076,-2.6579999999999986,4.501527225297841,122.70000000000073,165.38368526281874,159.54113428583412,170.5273154162149,1.0854873689728228,0.0,0.0,94.64,0.9212451739040335,2,2024-11-18 08:36:00,88.66666666666667,0,-16.902274124154882,0,0,7.0,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,18,0,0,70.0,75.0,62.0,6.4013634192054685,3.718767960708501,2.1337878064018225,146.97650000000002,80.80000000000001
315,2024-11-18,17:28,USD/CAD,Reversal,Overlap-EU-US,3.0,91.54,Win,274.63,29246.09,29246.09,0.0,19246.11,315,1,Monday,November,2024,4,17,3,4,2,823.89,0,3,163.57599999999996,28859.652000000002,127.617,28579.571999999996,148.379,27876.577499999996,105.9766,26439.0844,-4.408000000000004,4.562651591423927,38.04000000000087,167.90845872743338,160.5827079535161,171.9133398750068,1.0822468675049441,0.0,0.0,91.54,0.9240035984631128,2,2024-11-18 17:28:00,8.866666666666667,0,-3.275570583262888,0,0,8.0,-0.9659258262890683,-0.25881904510252063,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,18,0,0,70.0,75.0,62.0,6.4529050751534305,3.7686033753069648,2.1509683583844765,148.379,90.60000000000001
316,2024-11-20,17:25,SPX500,Trend Following,Overlap-EU-US,3.0,84.75,Loss,-84.75,29161.34,29246.09,0.29,19161.36,316,0,Wednesday,November,2024,4,17,-1,4,2,84.75,1,0,87.29199999999996,28946.944,95.33900000000001,28674.911,135.83800000000002,28012.416500000003,105.9358,26545.0204,3.830000000000001,3.3798627691838723,-359.380000000001,175.19172795350048,168.7165079933606,171.9592704871994,1.2420420500401992,84.75,-1.0,84.75,0.8051257201538664,1,2024-11-20 17:25:00,47.95,0,-7.41752239458161,0,1,8.0,-0.9659258262890683,-0.25881904510252063,2,0.9749279121818236,-0.22252093395631434,11,-0.5000000000000004,0.8660254037844384,0,0,30,20,0,0,60.0,70.0,62.0,5.319379302669444,3.764590749188388,2.279733986858333,135.83800000000002,43.8
317,2024-11-25,11:12,USD/CAD,Swing,Overlap-Asia-EU,3.0,117.56,Loss,-117.56,29043.78,29246.09,0.69,19043.8,317,0,Monday,November,2024,4,11,-2,4,2,235.12,2,0,84.55999999999996,29031.506,65.64900000000002,28740.559999999998,117.042,28129.459499999997,97.838,26642.8586,-46.29,2.3126194856923465,-32.81000000000131,184.2956950995389,175.1650432141372,172.77432155200356,1.4965998805056064,202.3100000000013,-0.5810884286490992,117.56,0.6681812640945576,2,2024-11-25 11:12:00,113.78333333333333,0,38.71386430678467,1,0,8.0,0.258819045102521,-0.9659258262890682,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,25,0,0,50.0,65.0,60.0,4.135627503248363,3.405655274157856,2.226876347902965,117.042,3.5999999999999996
318,2024-11-25,19:45,EUR/GBP,News Trading,New York,3.0,81.61,Win,244.83,29288.61,29288.61,0.0,19288.63,318,1,Monday,November,2024,4,19,1,4,2,244.83,0,1,110.74799999999996,29142.256,99.29300000000002,28839.853000000003,135.07350000000002,28264.533499999998,98.27300000000001,26741.131800000003,1.648000000000002,3.5091222405681632,362.39000000000306,183.1030005852807,168.3643810084795,173.12311128859983,1.2464649321182872,0.0,0.0,81.61,0.802268859903314,2,2024-11-25 19:45:00,8.55,0,-30.580129295678805,0,0,8.0,-0.9659258262890684,0.2588190451025203,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,1,0,30,25,0,0,60.0,70.0,60.0,5.2830846796569055,3.416351118760757,2.2641791484243883,135.07350000000002,83.0
319,2024-11-27,10:32,XAU/USD,Swing,Overlap-Asia-EU,3.0,98.28,Loss,-98.28,29190.33,29288.61,0.34,19190.350000000002,319,0,Wednesday,November,2024,4,10,-1,4,2,98.28,1,0,43.77399999999996,29186.030000000006,101.20000000000002,28941.053000000004,121.65899999999999,28386.193,89.743,26830.8748,-74.582,3.5914122660924086,-343.1100000000006,180.6792473479514,175.95140653630847,172.06598078608556,1.4462670787718828,98.27999999999884,-1.0000000000000118,98.28,0.6914352229113613,1,2024-11-27 10:32:00,38.78333333333333,0,20.42641833108687,0,0,9.0,0.49999999999999994,-0.8660254037844387,2,0.9749279121818236,-0.22252093395631434,11,-0.5000000000000004,0.8660254037844384,0,0,30,27,0,0,60.0,65.0,57.99999999999999,4.337649689304674,3.1048841812945054,2.3356575250102085,121.65899999999999,27.400000000000002
320,2024-11-29,04:47,SPX500,Trend Following,Sydney,2.0,86.5,Loss,-86.5,29103.83,29288.61,0.63,19103.850000000002,320,0,Friday,November,2024,4,4,-2,4,2,173.0,2,0,-28.452000000000044,29157.578,67.56200000000001,29008.615,99.68450000000001,28485.877999999997,90.2774,26921.152199999997,-0.35,2.3765829786680293,11.779999999998836,181.23505638320142,172.95840943554526,171.46319423951118,1.7350582029858728,184.77999999999884,-0.4681242558718505,86.5,0.5763495416344498,1,2024-11-29 04:47:00,42.25,0,-11.986161986161992,0,0,9.0,0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,11,-0.5000000000000004,0.8660254037844384,0,1,30,29,1,0,50.0,60.0,57.99999999999999,3.4447155767556503,3.144295174484338,2.2964770511704335,99.68450000000001,41.199999999999996
321,2024-12-02,09:45,USD/CAD,News Trading,Overlap-Asia-EU,3.0,113.13,Loss,-113.13,28990.7,29288.61,1.02,18990.72,321,0,Monday,December,2024,4,9,-3,4,3,339.39,3,0,-34.12800000000004,29123.45,26.58200000000001,29035.197000000004,82.658,28568.536500000006,89.66519999999998,27010.817400000004,0.8860000000000013,0.9253998624189297,-26.63000000000102,169.63386394100544,176.45013384135362,172.14603502982524,2.1347012248222024,297.90999999999985,-0.3797455607398209,113.13,0.4684496305019402,1,2024-12-02 09:45:00,76.96666666666667,0,30.78612716763005,1,0,10.0,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,12,-2.4492935982947064e-16,1.0,1,0,31,2,0,1,40.0,55.00000000000001,57.99999999999999,2.7801946933149555,3.099228813440279,2.2747047490758727,82.658,7.3999999999999995
322,2024-12-03,18:26,XAU/USD,Trend Following,New York,1.0,94.73,Loss,-94.73,28895.96,29288.61,1.34,18895.99,322,0,Tuesday,December,2024,4,18,-4,4,4,378.92,4,0,-29.562000000000047,29093.886,27.499000000000013,29062.696000000004,64.3335,28632.870000000003,90.0034,27100.8208,-67.912,0.960799022534875,18.400000000001455,168.87321683901075,174.80056832603628,171.75865238117098,2.7171002405595264,392.65000000000146,-0.24125811791671883,94.73,0.3680394212449344,1,2024-12-03 18:26:00,32.68333333333333,0,-16.264474498364713,0,0,10.0,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,12,-2.4492935982947064e-16,1.0,0,0,31,3,0,1,40.0,50.0,57.99999999999999,2.2572871981785667,3.1239640166890066,2.2572871981785667,64.3335,31.8
323,2024-12-06,18:50,EUR/USD,Trend Following,New York,3.0,98.98,Loss,-98.98,28796.98,29288.61,1.68,18797.010000000002,323,0,Friday,December,2024,4,18,-5,4,5,494.90000000000003,5,0,-98.32400000000004,28995.559999999998,6.212000000000009,29068.908000000003,65.1625,28698.0325,82.08759999999998,27182.9084,-0.14000000000000057,0.21618340928057922,-4.25,170.1847490098791,173.93970797149956,171.15236438606038,2.6693222017494658,491.630000000001,-0.2013302686980042,98.98,0.3746269368848028,1,2024-12-06 18:50:00,72.4,0,4.4864351314261475,0,1,9.0,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,12,-2.4492935982947064e-16,1.0,0,1,31,6,0,0,30.0,50.0,56.00000000000001,2.2944606124415223,2.8507038697051956,2.294460612441522,65.1625,26.200000000000003
324,2024-12-09,18:40,AUD/USD,News Trading,New York,1.0,103.34,Win,103.34,28900.32,29288.61,1.33,18900.350000000002,324,1,Monday,December,2024,4,18,1,3,5,103.34,0,1,-58.00000000000004,28937.558,-7.112999999999988,29061.794,58.84250000000001,28756.874500000005,81.8618,27264.7702,37.968,-0.2455520018666668,202.3199999999997,154.65010989326842,169.89444682461556,171.11599880699146,2.8872744500083365,388.2900000000009,0.2661412861521022,103.34,0.3463474003994018,1,2024-12-09 18:40:00,71.83333333333333,0,4.404930288947262,0,1,9.0,-1.0,-1.8369701987210297e-16,0,0.0,1.0,12,-2.4492935982947064e-16,1.0,1,0,31,9,0,0,30.0,50.0,56.00000000000001,2.1689130801855407,2.84561310162598,2.1689130801855403,58.84250000000001,54.6
325,2024-12-10,23:36,EUR/GBP,News Trading,Sydney,1.5,112.87,Win,169.3,29069.62,29288.61,0.75,19069.65,325,1,Tuesday,December,2024,4,23,2,3,5,338.6,0,2,-6.840000000000043,28930.715999999997,-17.645999999999987,29044.146999999997,54.9855,28811.859500000002,79.45859999999999,27344.2286,56.486000000000004,-0.6033968985255878,65.95999999999913,135.7624134042016,166.2478882327295,168.97127065321868,3.023485977807413,218.9900000000016,0.7730946618567002,112.87,0.3307440508539038,1,2024-12-10 23:36:00,28.933333333333334,0,9.221985678343337,0,0,8.0,-0.25881904510252157,0.9659258262890681,1,0.7818314824680298,0.6234898018587336,12,-2.4492935982947064e-16,1.0,0,0,31,10,0,0,30.0,50.0,56.00000000000001,2.0922933283008374,2.79143181797686,2.0922933283008374,54.9855,69.8
